order_id,late_delivery_risk,late_delivery_probability,order_date,shipping_date,revenue,order_profit_per_order,delivery_timing_group,shipping_mode,order_region,market,customer_segment,days_for_shipping_real,days_for_shipment_scheduled,shipping_delay_days,quantity,unique_products,unique_categories,order_lines,loss_flag,prediction_030,prediction_040,risk_level,prediction_result_030,prediction_result_040,revenue_at_risk_030,revenue_at_risk_040,profit_at_risk_030,profit_at_risk_040,recommended_action
76003,1,0.9276329633476398,2018-01-14 10:53:00,2018-01-16 10:53:00,11.31000042,1.279999971,Late,First Class,Eastern Asia,Pacific Asia,Corporate,2,1,1,1,1,1,1,0,1,1,Critical,True Positive,True Positive,11.31000042,11.31000042,1.279999971,1.279999971,Immediate Intervention
76004,1,0.2725905206689907,2018-01-14 11:14:00,2018-01-19 11:14:00,11.42000008,1.289999962,Late,Standard Class,Eastern Asia,Pacific Asia,Corporate,5,4,1,1,1,1,1,0,0,0,Low,False Negative,False Negative,0.0,0.0,0.0,0.0,Standard Monitoring
76005,1,0.3741594212639442,2018-01-14 11:35:00,2018-01-20 11:35:00,11.53999996,2.890000105,Late,Standard Class,Oceania,Pacific Asia,Corporate,6,4,2,1,1,1,1,0,1,0,Watch,True Positive,False Negative,11.53999996,0.0,2.890000105,0.0,Review if Capacity Allows
76006,0,0.370954295545372,2018-01-14 11:56:00,2018-01-16 11:56:00,8.659999847,2.930000067,Early,Standard Class,Oceania,Pacific Asia,Consumer,2,4,-2,1,1,1,1,0,1,0,Watch,False Positive,True Negative,8.659999847,0.0,2.930000067,0.0,Review if Capacity Allows
76007,1,0.7612586651271696,2018-01-14 12:17:00,2018-01-17 12:17:00,9.229999542,-1.5,Late,Second Class,Oceania,Pacific Asia,Consumer,3,2,1,1,1,1,1,1,1,1,Critical,True Positive,True Positive,9.229999542,9.229999542,-1.5,-1.5,Immediate Intervention
76008,1,0.7637708427425581,2018-01-14 12:38:00,2018-01-18 12:38:00,9.460000038,4.539999962,Late,Second Class,Oceania,Pacific Asia,Corporate,4,2,2,1,1,1,1,0,1,1,Critical,True Positive,True Positive,9.460000038,9.460000038,4.539999962,4.539999962,Immediate Intervention
76009,1,0.2726127744287309,2018-01-14 12:59:00,2018-01-19 12:59:00,9.579999924,4.599999905,Late,Standard Class,Eastern Asia,Pacific Asia,Corporate,5,4,1,1,1,1,1,0,0,0,Low,False Negative,False Negative,0.0,0.0,0.0,0.0,Standard Monitoring
76010,1,0.376085595888014,2018-01-14 13:20:00,2018-01-20 13:20:00,9.68999958,2.910000086,Late,Standard Class,Eastern Asia,Pacific Asia,Consumer,6,4,2,1,1,1,1,0,1,0,Watch,True Positive,False Negative,9.68999958,0.0,2.910000086,0.0,Review if Capacity Allows
76011,0,0.3760838784521259,2018-01-14 13:41:00,2018-01-16 13:41:00,9.81000042,3.190000057,Early,Standard Class,Eastern Asia,Pacific Asia,Consumer,2,4,-2,1,1,1,1,0,1,0,Watch,False Positive,True Negative,9.81000042,0.0,3.190000057,0.0,Review if Capacity Allows
76012,0,0.3802712169209966,2018-01-14 14:02:00,2018-01-17 14:02:00,10.03999996,4.71999979,Early,Standard Class,Eastern Asia,Pacific Asia,Consumer,3,4,-1,1,1,1,1,0,1,0,Watch,False Positive,True Negative,10.03999996,0.0,4.71999979,0.0,Review if Capacity Allows
76013,0,0.2733864549681397,2018-01-14 14:23:00,2018-01-18 14:23:00,10.15999985,3.450000048,On Time,Standard Class,Eastern Asia,Pacific Asia,Consumer,4,4,0,1,1,1,1,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
76014,1,0.3760755776188116,2018-01-14 14:44:00,2018-01-19 14:44:00,10.39000034,0.389999986,Late,Standard Class,Eastern Asia,Pacific Asia,Consumer,5,4,1,1,1,1,1,0,1,0,Watch,True Positive,False Negative,10.39000034,0.0,0.389999986,0.0,Review if Capacity Allows
76015,1,0.3760740033359872,2018-01-14 15:05:00,2018-01-20 15:05:00,10.5,-7.610000134,Late,Standard Class,Eastern Asia,Pacific Asia,Consumer,6,4,2,1,1,1,1,1,1,0,Watch,True Positive,False Negative,10.5,0.0,-7.610000134,0.0,Review if Capacity Allows
76016,0,0.3751724635779003,2018-01-14 15:26:00,2018-01-16 15:26:00,10.72999954,-17.17000008,Early,Standard Class,South Asia,Pacific Asia,Home Office,2,4,-2,1,1,1,1,1,1,0,Watch,False Positive,True Negative,10.72999954,0.0,-17.17000008,0.0,Review if Capacity Allows
76017,0,0.375169889933367,2018-01-14 15:47:00,2018-01-17 15:47:00,10.90999985,-17.98999977,Early,Standard Class,South Asia,Pacific Asia,Home Office,3,4,-1,1,1,1,1,1,1,0,Watch,False Positive,True Negative,10.90999985,0.0,-17.98999977,0.0,Review if Capacity Allows
76018,0,0.3793558243579469,2018-01-14 16:08:00,2018-01-18 16:08:00,10.96000004,3.980000019,On Time,Standard Class,South Asia,Pacific Asia,Home Office,4,4,0,1,1,1,1,0,1,0,Watch,False Positive,True Negative,10.96000004,0.0,3.980000019,0.0,Review if Capacity Allows
76019,1,0.3793856072842835,2018-01-14 16:29:00,2018-01-19 16:29:00,11.07999992,0.479999989,Late,Standard Class,Southeast Asia,Pacific Asia,Home Office,5,4,1,1,1,1,1,0,1,0,Watch,True Positive,False Negative,11.07999992,0.0,0.479999989,0.0,Review if Capacity Allows
76020,1,0.3780935488121895,2018-01-14 16:50:00,2018-01-20 16:50:00,11.18999958,4.369999886,Late,Standard Class,Eastern Asia,Pacific Asia,Home Office,6,4,2,1,1,1,1,0,1,0,Watch,True Positive,False Negative,11.18999958,0.0,4.369999886,0.0,Review if Capacity Allows
76021,0,0.7628024102282652,2018-01-14 17:11:00,2018-01-16 17:11:00,11.31000042,5.090000153,On Time,Second Class,Oceania,Pacific Asia,Home Office,2,2,0,1,1,1,1,0,1,1,Critical,False Positive,False Positive,11.31000042,11.31000042,5.090000153,5.090000153,Immediate Intervention
76022,0,0.2707270866793052,2018-01-14 17:32:00,2018-01-17 17:32:00,11.42000008,5.139999866,Early,Standard Class,Oceania,Pacific Asia,Home Office,3,4,-1,1,1,1,1,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
76023,0,0.6674797306089109,2018-01-14 17:53:00,2018-01-18 17:53:00,11.53999996,3.230000019,Canceled,Second Class,Oceania,Pacific Asia,Home Office,4,2,2,1,1,1,1,0,1,1,High,False Positive,False Positive,11.53999996,11.53999996,3.230000019,3.230000019,Priority Review
76024,1,0.2744954962267703,2018-01-14 18:14:00,2018-01-19 18:14:00,8.659999847,2.339999914,Late,Standard Class,Southeast Asia,Pacific Asia,Consumer,5,4,1,1,1,1,1,0,0,0,Low,False Negative,False Negative,0.0,0.0,0.0,0.0,Standard Monitoring
76025,1,0.7693933668757016,2018-01-14 18:35:00,2018-01-20 18:35:00,9.229999542,4.429999828,Late,Second Class,Southeast Asia,Pacific Asia,Consumer,6,2,4,1,1,1,1,0,1,1,Critical,True Positive,True Positive,9.229999542,9.229999542,4.429999828,4.429999828,Immediate Intervention
76026,0,0.6716751090048727,2018-01-14 18:56:00,2018-01-16 18:56:00,9.460000038,2.74000001,On Time,Second Class,Southeast Asia,Pacific Asia,Consumer,2,2,0,1,1,1,1,0,1,1,High,False Positive,False Positive,9.460000038,9.460000038,2.74000001,2.74000001,Priority Review
76027,0,0.3773749563338121,2018-01-14 19:17:00,2018-01-17 19:17:00,9.579999924,-3.00999999,Early,Standard Class,Southeast Asia,Pacific Asia,Consumer,3,4,-1,1,1,1,1,1,1,0,Watch,False Positive,True Negative,9.579999924,0.0,-3.00999999,0.0,Review if Capacity Allows
76028,0,0.3815696056178739,2018-01-14 19:38:00,2018-01-18 19:38:00,9.68999958,-6.300000191,On Time,Standard Class,Southeast Asia,Pacific Asia,Consumer,4,4,0,1,1,1,1,1,1,0,Watch,False Positive,True Negative,9.68999958,0.0,-6.300000191,0.0,Review if Capacity Allows
76029,1,0.6716704012054241,2018-01-14 19:59:00,2018-01-19 19:59:00,9.81000042,4.610000134,Late,Second Class,Southeast Asia,Pacific Asia,Consumer,5,2,3,1,1,1,1,0,1,1,High,True Positive,True Positive,9.81000042,9.81000042,4.610000134,4.610000134,Priority Review
76030,1,0.3709346633385597,2018-01-14 20:20:00,2018-01-20 20:20:00,10.03999996,4.519999981,Late,Standard Class,Oceania,Pacific Asia,Consumer,6,4,2,1,1,1,1,0,1,0,Watch,True Positive,False Negative,10.03999996,0.0,4.519999981,0.0,Review if Capacity Allows
76031,0,0.3771280745925796,2018-01-14 20:41:00,2018-01-16 20:41:00,10.15999985,4.869999886,Early,Standard Class,Oceania,Pacific Asia,Home Office,2,4,-2,1,1,1,1,0,1,0,Watch,False Positive,True Negative,10.15999985,0.0,4.869999886,0.0,Review if Capacity Allows
76032,0,0.3741758463128053,2018-01-14 21:02:00,2018-01-17 21:02:00,10.39000034,-25.96999931,Early,Standard Class,Oceania,Pacific Asia,Corporate,3,4,-1,1,1,1,1,1,1,0,Watch,False Positive,True Negative,10.39000034,0.0,-25.96999931,0.0,Review if Capacity Allows
76033,0,0.3764379836090539,2018-01-14 21:23:00,2018-01-18 21:23:00,10.5,3.680000067,On Time,Standard Class,Southeast Asia,Pacific Asia,Corporate,4,4,0,1,1,1,1,0,1,0,Watch,False Positive,True Negative,10.5,0.0,3.680000067,0.0,Review if Capacity Allows
76034,1,0.9534078213933148,2018-01-14 21:44:00,2018-01-16 21:44:00,10.72999954,-18.78000069,Late,First Class,Southeast Asia,Pacific Asia,Consumer,2,1,1,1,1,1,1,1,1,1,Critical,True Positive,True Positive,10.72999954,10.72999954,-18.78000069,-18.78000069,Immediate Intervention
76035,1,0.9539819490901889,2018-01-14 22:05:00,2018-01-16 22:05:00,10.90999985,3.960000038,Late,First Class,Southeast Asia,Pacific Asia,Consumer,2,1,1,1,1,1,1,0,1,1,Critical,True Positive,True Positive,10.90999985,10.90999985,3.960000038,3.960000038,Immediate Intervention
76036,0,0.766173472655412,2018-01-14 22:26:00,2018-01-16 22:26:00,10.96000004,1.100000024,On Time,Second Class,South Asia,Pacific Asia,Consumer,2,2,0,1,1,1,1,0,1,1,Critical,False Positive,False Positive,10.96000004,10.96000004,1.100000024,1.100000024,Immediate Intervention
76037,1,0.952760120837289,2018-01-14 22:47:00,2018-01-16 22:47:00,11.07999992,4.019999981,Late,First Class,Oceania,Pacific Asia,Consumer,2,1,1,1,1,1,1,0,1,1,Critical,True Positive,True Positive,11.07999992,11.07999992,4.019999981,4.019999981,Immediate Intervention
76038,1,0.6655640900208487,2018-01-14 23:08:00,2018-01-18 23:08:00,11.18999958,3.920000076,Late,Second Class,Oceania,Pacific Asia,Consumer,4,2,2,1,1,1,1,0,1,1,High,True Positive,True Positive,11.18999958,11.18999958,3.920000076,3.920000076,Priority Review
76039,1,0.3750842693446606,2018-01-14 23:29:00,2018-01-19 23:29:00,11.31000042,5.090000153,Late,Standard Class,Oceania,Pacific Asia,Consumer,5,4,1,1,1,1,1,0,1,0,Watch,True Positive,False Negative,11.31000042,0.0,5.090000153,0.0,Review if Capacity Allows
76040,0,0.2690246645675077,2018-01-14 23:50:00,2018-01-20 23:50:00,11.42000008,2.859999895,Canceled,Standard Class,Oceania,Pacific Asia,Consumer,6,4,2,1,1,1,1,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
76041,0,0.3751763992555743,2018-01-15 00:11:00,2018-01-17 00:11:00,11.53999996,4.039999962,Early,Standard Class,Eastern Asia,Pacific Asia,Consumer,2,4,-2,1,1,1,1,0,1,0,Watch,False Positive,True Negative,11.53999996,0.0,4.039999962,0.0,Review if Capacity Allows
76042,0,0.3752175698759243,2018-01-15 00:32:00,2018-01-18 00:32:00,8.659999847,3.980000019,Early,Standard Class,Eastern Asia,Pacific Asia,Consumer,3,4,-1,1,1,1,1,0,1,0,Watch,False Positive,True Negative,8.659999847,0.0,3.980000019,0.0,Review if Capacity Allows
76043,0,0.3752094284043921,2018-01-15 00:53:00,2018-01-19 00:53:00,9.229999542,0.579999983,On Time,Standard Class,Eastern Asia,Pacific Asia,Consumer,4,4,0,1,1,1,1,0,1,0,Watch,False Positive,True Negative,9.229999542,0.0,0.579999983,0.0,Review if Capacity Allows
76044,1,0.3753332231184244,2018-01-15 01:15:00,2018-01-20 01:15:00,9.460000038,0.560000002,Late,Standard Class,South Asia,Pacific Asia,Consumer,5,4,1,1,1,1,1,0,1,0,Watch,True Positive,False Negative,9.460000038,0.0,0.560000002,0.0,Review if Capacity Allows
76045,1,0.3753315070658141,2018-01-15 01:36:00,2018-01-21 01:36:00,9.579999924,4.5,Late,Standard Class,South Asia,Pacific Asia,Consumer,6,4,2,1,1,1,1,0,1,0,Watch,True Positive,False Negative,9.579999924,0.0,4.5,0.0,Review if Capacity Allows
76046,0,0.3753299340240774,2018-01-15 01:57:00,2018-01-17 01:57:00,9.68999958,-6.46999979,Early,Standard Class,South Asia,Pacific Asia,Consumer,2,4,-2,1,1,1,1,1,1,0,Watch,False Positive,True Negative,9.68999958,0.0,-6.46999979,0.0,Review if Capacity Allows
76047,0,0.374406414594531,2018-01-15 02:18:00,2018-01-18 02:18:00,9.81000042,2.839999914,Early,Standard Class,South Asia,Pacific Asia,Corporate,3,4,-1,1,1,1,1,0,1,0,Watch,False Positive,True Negative,9.81000042,0.0,2.839999914,0.0,Review if Capacity Allows
76048,0,0.3837492568358896,2018-01-15 02:39:00,2018-01-19 02:39:00,10.03999996,2.910000086,On Time,Standard Class,Southeast Asia,Pacific Asia,Consumer,4,4,0,1,1,1,1,0,1,0,Watch,False Positive,True Negative,10.03999996,0.0,2.910000086,0.0,Review if Capacity Allows
76049,1,0.2763227895576668,2018-01-15 03:00:00,2018-01-20 03:00:00,10.15999985,1.269999981,Late,Standard Class,Southeast Asia,Pacific Asia,Consumer,5,4,1,1,1,1,1,0,0,0,Low,False Negative,False Negative,0.0,0.0,0.0,0.0,Standard Monitoring
76050,1,0.953020476983898,2018-01-15 03:21:00,2018-01-17 03:21:00,10.39000034,3.430000067,Late,First Class,South Asia,Pacific Asia,Consumer,2,1,1,1,1,1,1,0,1,1,Critical,True Positive,True Positive,10.39000034,10.39000034,3.430000067,3.430000067,Immediate Intervention
76051,1,0.9270426770758884,2018-01-15 03:42:00,2018-01-17 03:42:00,10.5,3.150000095,Late,First Class,Oceania,Pacific Asia,Consumer,2,1,1,1,1,1,1,0,1,1,Critical,True Positive,True Positive,10.5,10.5,3.150000095,3.150000095,Immediate Intervention
76052,1,0.7644780219040629,2018-01-15 04:03:00,2018-01-18 04:03:00,10.72999954,-3.75999999,Late,Second Class,Oceania,Pacific Asia,Home Office,3,2,1,1,1,1,1,1,1,1,Critical,True Positive,True Positive,10.72999954,10.72999954,-3.75999999,-3.75999999,Immediate Intervention
76053,1,0.7661250335893924,2018-01-15 04:24:00,2018-01-19 04:24:00,10.90999985,3.410000086,Late,Second Class,Oceania,Pacific Asia,Consumer,4,2,2,1,1,1,1,0,1,1,Critical,True Positive,True Positive,10.90999985,10.90999985,3.410000086,3.410000086,Immediate Intervention
76054,1,0.3802738900524516,2018-01-15 04:45:00,2018-01-20 04:45:00,10.96000004,5.150000095,Late,Standard Class,Eastern Asia,Pacific Asia,Home Office,5,4,1,1,1,1,1,0,1,0,Watch,True Positive,False Negative,10.96000004,0.0,5.150000095,0.0,Review if Capacity Allows
76055,1,0.3857794755340675,2018-01-15 05:06:00,2018-01-21 05:06:00,11.07999992,-0.219999999,Late,Standard Class,Southeast Asia,Pacific Asia,Home Office,6,4,2,1,1,1,1,1,1,0,Watch,True Positive,False Negative,11.07999992,0.0,-0.219999999,0.0,Review if Capacity Allows
76056,0,0.3844791318428317,2018-01-15 05:27:00,2018-01-17 05:27:00,11.18999958,5.369999886,Early,Standard Class,Eastern Asia,Pacific Asia,Home Office,2,4,-2,1,1,1,1,0,1,0,Watch,False Positive,True Negative,11.18999958,0.0,5.369999886,0.0,Review if Capacity Allows
76057,0,0.2769401646402808,2018-01-15 05:48:00,2018-01-18 05:48:00,11.31000042,0.25,Early,Standard Class,Eastern Asia,Pacific Asia,Home Office,3,4,-1,1,1,1,1,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
76058,0,0.380267277982198,2018-01-15 06:09:00,2018-01-19 06:09:00,11.42000008,5.710000038,On Time,Standard Class,Eastern Asia,Pacific Asia,Home Office,4,4,0,1,1,1,1,0,1,0,Watch,False Positive,True Negative,11.42000008,0.0,5.710000038,0.0,Review if Capacity Allows
76059,1,0.381558896877257,2018-01-15 06:30:00,2018-01-20 06:30:00,11.53999996,3.900000095,Late,Standard Class,Southeast Asia,Pacific Asia,Home Office,5,4,1,1,1,1,1,0,1,0,Watch,True Positive,False Negative,11.53999996,0.0,3.900000095,0.0,Review if Capacity Allows
76060,1,0.3816003401380272,2018-01-15 06:51:00,2018-01-21 06:51:00,8.659999847,4.150000095,Late,Standard Class,Southeast Asia,Pacific Asia,Home Office,6,4,2,1,1,1,1,0,1,0,Watch,True Positive,False Negative,8.659999847,0.0,4.150000095,0.0,Review if Capacity Allows
76061,0,0.2725833345856178,2018-01-15 07:12:00,2018-01-17 07:12:00,9.229999542,4.429999828,Canceled,Standard Class,Oceania,Pacific Asia,Home Office,2,4,-2,1,1,1,1,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
76062,0,0.3793129931634132,2018-01-15 07:33:00,2018-01-18 07:33:00,9.460000038,2.369999886,Early,Standard Class,Oceania,Pacific Asia,Home Office,3,4,-1,1,1,1,1,0,1,0,Watch,False Positive,True Negative,9.460000038,0.0,2.369999886,0.0,Review if Capacity Allows
76063,1,0.954345552617388,2018-01-15 07:54:00,2018-01-17 07:54:00,9.579999924,1.049999952,Late,First Class,Oceania,Pacific Asia,Home Office,2,1,1,1,1,1,1,0,1,1,Critical,True Positive,True Positive,9.579999924,9.579999924,1.049999952,1.049999952,Immediate Intervention
76064,1,0.3815855238811321,2018-01-15 08:15:00,2018-01-20 08:15:00,9.68999958,0.569999993,Late,Standard Class,Southeast Asia,Pacific Asia,Home Office,5,4,1,1,1,1,1,0,1,0,Watch,True Positive,False Negative,9.68999958,0.0,0.569999993,0.0,Review if Capacity Allows
76065,1,0.3815837966900907,2018-01-15 08:36:00,2018-01-21 08:36:00,9.81000042,1.110000014,Late,Standard Class,Southeast Asia,Pacific Asia,Home Office,6,4,2,1,1,1,1,0,1,0,Watch,True Positive,False Negative,9.81000042,0.0,1.110000014,0.0,Review if Capacity Allows
76066,0,0.2755383497305995,2018-01-15 08:57:00,2018-01-17 08:57:00,10.03999996,-0.5,Early,Standard Class,Southeast Asia,Pacific Asia,Corporate,2,4,-2,1,1,1,1,1,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
76067,0,0.3828177167700295,2018-01-15 09:18:00,2018-01-18 09:18:00,10.15999985,4.869999886,Early,Standard Class,Southeast Asia,Pacific Asia,Corporate,3,4,-1,1,1,1,1,0,1,0,Watch,False Positive,True Negative,10.15999985,0.0,4.869999886,0.0,Review if Capacity Allows
76068,0,0.3815754487055155,2018-01-15 09:39:00,2018-01-19 09:39:00,10.39000034,5.090000153,On Time,Standard Class,Southeast Asia,Pacific Asia,Home Office,4,4,0,1,1,1,1,0,1,0,Watch,False Positive,True Negative,10.39000034,0.0,5.090000153,0.0,Review if Capacity Allows
76069,0,0.2780496646248364,2018-01-15 10:00:00,2018-01-20 10:00:00,10.5,0.109999999,Canceled,Standard Class,Southeast Asia,Pacific Asia,Home Office,5,4,1,1,1,1,1,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
76070,1,0.3815705551033622,2018-01-15 10:21:00,2018-01-21 10:21:00,10.72999954,5.260000229,Late,Standard Class,Southeast Asia,Pacific Asia,Home Office,6,4,2,1,1,1,1,0,1,0,Watch,True Positive,False Negative,10.72999954,0.0,5.260000229,0.0,Review if Capacity Allows
76071,0,0.3815679643713562,2018-01-15 10:42:00,2018-01-17 10:42:00,10.90999985,3.160000086,Early,Standard Class,Southeast Asia,Pacific Asia,Home Office,2,4,-2,1,1,1,1,0,1,0,Watch,False Positive,True Negative,10.90999985,0.0,3.160000086,0.0,Review if Capacity Allows
76072,0,0.3786046887486886,2018-01-15 11:03:00,2018-01-18 11:03:00,10.96000004,5.150000095,Early,Standard Class,Southeast Asia,Pacific Asia,Corporate,3,4,-1,1,1,1,1,0,1,0,Watch,False Positive,True Negative,10.96000004,0.0,5.150000095,0.0,Review if Capacity Allows
76073,0,0.3815655175784775,2018-01-15 11:24:00,2018-01-19 11:24:00,11.07999992,2.99000001,On Time,Standard Class,Southeast Asia,Pacific Asia,Home Office,4,4,0,1,1,1,1,0,1,0,Watch,False Positive,True Negative,11.07999992,0.0,2.99000001,0.0,Review if Capacity Allows
76074,1,0.3844791318428317,2018-01-15 11:45:00,2018-01-20 11:45:00,11.18999958,-6.349999905,Late,Standard Class,Eastern Asia,Pacific Asia,Home Office,5,4,1,1,1,1,1,1,1,0,Watch,True Positive,False Negative,11.18999958,0.0,-6.349999905,0.0,Review if Capacity Allows
76075,1,0.3815061874112087,2018-01-15 12:06:00,2018-01-21 12:06:00,11.31000042,2.25999999,Late,Standard Class,Eastern Asia,Pacific Asia,Corporate,6,4,2,1,1,1,1,0,1,0,Watch,True Positive,False Negative,11.31000042,0.0,2.25999999,0.0,Review if Capacity Allows
76076,0,0.382799559232867,2018-01-15 12:27:00,2018-01-17 12:27:00,11.42000008,-9.520000458,Early,Standard Class,Southeast Asia,Pacific Asia,Corporate,2,4,-2,1,1,1,1,1,1,0,Watch,False Positive,True Negative,11.42000008,0.0,-9.520000458,0.0,Review if Capacity Allows
76077,1,0.4525892281846098,2018-01-15 12:48:00,2018-01-16 00:48:00,11.53999996,3.609999895,Late,Same Day,Southeast Asia,Pacific Asia,Corporate,1,0,1,1,1,1,1,0,1,1,High,True Positive,True Positive,11.53999996,11.53999996,3.609999895,3.609999895,Priority Review
76078,1,0.7615963433652854,2018-01-15 13:09:00,2018-01-19 13:09:00,8.659999847,3.029999971,Late,Second Class,South Asia,Pacific Asia,Corporate,4,2,2,1,1,1,1,0,1,1,Critical,True Positive,True Positive,8.659999847,8.659999847,3.029999971,3.029999971,Immediate Intervention
76079,1,0.7639445761022176,2018-01-15 13:30:00,2018-01-20 13:30:00,9.229999542,4.340000153,Late,Second Class,South Asia,Pacific Asia,Corporate,5,2,3,1,1,1,1,0,1,1,Critical,True Positive,True Positive,9.229999542,9.229999542,4.340000153,4.340000153,Immediate Intervention
76080,1,0.762220668562898,2018-01-15 13:51:00,2018-01-21 13:51:00,9.460000038,-0.469999999,Late,Second Class,Oceania,Pacific Asia,Corporate,6,2,4,1,1,1,1,1,1,1,Critical,True Positive,True Positive,9.460000038,9.460000038,-0.469999999,-0.469999999,Immediate Intervention
76081,1,0.9524166113616503,2018-01-15 14:12:00,2018-01-17 14:12:00,9.579999924,2.49000001,Late,First Class,Oceania,Pacific Asia,Corporate,2,1,1,1,1,1,1,0,1,1,Critical,True Positive,True Positive,9.579999924,9.579999924,2.49000001,2.49000001,Immediate Intervention
